CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
00-01-8526-46,01-403,ciudad capital,zona 1,liceo montecarlo,5a. avenida 4-36 zona 1,232,carlos humberto gonzalez de leon,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,fin de semana,guatemala norte
00-01-8533-46,01-403,ciudad capital,zona 1,liceo montecarlo,4a. avenida 2-28,45336574,carlos humberto gonzalez de leon,julio benjamin hernandez dieguez,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala norte
00-01-8535-46,01-403,ciudad capital,zona 1,liceo montecarlo,4a. avenida 2-28,45336574,carlos humberto gonzalez de leon,julio benjamin hernandez dieguez,diversificado,privado,urbana,abierta,monolingue,matutina,fin de semana,guatemala norte
00-01-8559-46,01-401,ciudad capital,zona 1,instituto tecnologico de centro america,11 calle 11-28 zona 1,22320202,ixmucane aldana villavicencio,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,fin de semana,guatemala norte
00-01-8560-46,01-401,ciudad capital,zona 1,instituto tecnologico de centroamerica (por madurez),11 calle 11-28 zona 1,22320202,ixmucane aldana villavicencio,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,guatemala norte
00-01-8597-46,01-403,ciudad capital,zona 1,escuela tecnica superior alinari (por madurez),5a. calle 5-61,22204272,carlos humberto gonzalez de leon,-----------,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,guatemala norte
00-01-8599-46,01-301,ciudad capital,zona 1,"colegio mixto ""indo latino""",4a. avenida 13-35,22380338,erick estuardo sanchez archila,sonia estela ramrez morales,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala norte
00-01-8618-46,01-317,ciudad capital,zona 1,"instituto particular para senoritas ""nuestra senora del carmen""",11 av. 3-17,22320696,mariano domingo estrada teletor,maria del carmen turcios del pozo,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),guatemala norte
00-01-8645-46,01-627,ciudad capital,zona 1,colegio mixto bilingue en computacion behula,7a. av 4-35,22532477,isaura amparo recinos carrillo,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,guatemala norte
00-01-8652-46,01-,ciudad capital,zona 1,instituto tecnologico de centro america,11 calle 11-28 zona 1,22320202,maria felicita roque carrera,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala norte
00-01-8673-46,01-403,ciudad capital,zona 1,colegio bilingue especializado en computacion yulimay pc (por madurez),12 calle 4-17,22091400,carlos humberto gonzalez de leon,desconocido,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala norte
00-01-8679-46,01-,ciudad capital,zona 1,coelgio bilingue especializado en computacion yulimay pc (por madurez),4a. avenida 12-39,23241492,maria felicita roque carrera,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,dominical,guatemala norte
00-01-8685-46,01-403,ciudad capital,zona 1,colegio de computacion y sistemas electronicos,9av. 12-73,22510252,carlos humberto gonzalez de leon,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,guatemala norte
00-01-8709-46,01-305,ciudad capital,zona 1,liceo juventud xxi,4ta. calle a 1-37,22325917,isis irazema canel palma,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala norte
00-01-8736-46,01-401,ciudad capital,zona 1,colegio proyecto educativo futurista,12 calle a 14-56,54956612,ixmucane aldana villavicencio,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,fin de semana,guatemala norte
